filename,deployment_id
20240331_065100.WAV,A017_SD024
20240402_070000.WAV,A017_SD024
20240411_061800.WAV,A017_SD024
20240407_070000.WAV,A017_SD024
20240404_063500.WAV,A017_SD024
20240410_061700.WAV,A017_SD024
20240408_064200.WAV,A017_SD024
20240416_055900.WAV,A017_SD024
20240401_062800.WAV,A017_SD024
20240402_054600.WAV,A017_SD024
20240409_063700.WAV,A017_SD024
20240403_063200.WAV,A017_SD024
20240414_064501.WAV,A017_SD024
20240409_070900.WAV,A017_SD024
20240413_062300.WAV,A017_SD024
20240410_060900.WAV,A017_SD024
20240413_070300.WAV,A017_SD024
20240408_064700.WAV,A017_SD024
20240409_055600.WAV,A017_SD024
20240401_070900.WAV,A017_SD024
20240405_060400.WAV,A017_SD024
20240413_062700.WAV,A017_SD024
20240407_064000.WAV,A017_SD024
20240410_061400.WAV,A017_SD024
